gender,parental_level_of_education,lunch,test_preparation_course,math_score,reading_score,writing_score,science_score,total_score,grade,gender_encoded,parental_education_encoded,grade_encoded
female,high school,0,0,81.0,69.0,88.0,76.0,314.0,B,1,1.0,3.0
female,high school,0,0,56.0,67.0,52.0,70.0,245.0,C,1,1.0,2.0
female,associate's degree,1,1,86.0,88.0,79.0,70.0,323.0,A,1,3.0,4.0
female,high school,0,1,73.0,77.0,91.0,60.0,301.0,B,1,1.0,3.0
female,high school,1,0,54.0,33.0,82.0,56.0,225.0,C,1,1.0,2.0
female,some college,0,0,62.0,75.0,87.0,54.0,278.0,B,1,2.0,3.0
female,associate's degree,1,1,67.0,63.0,73.0,66.0,269.0,B,1,3.0,3.0
female,bachelor's degree,1,0,45.0,76.0,41.0,75.0,237.0,C,1,4.0,2.0
female,some college,1,0,68.0,70.0,83.0,61.0,282.0,B,1,2.0,3.0
female,some college,1,0,55.0,73.0,88.0,77.0,293.0,B,1,2.0,3.0
female,associate's degree,0,0,69.0,74.0,100.0,59.0,302.0,B,1,3.0,3.0
female,high school,0,1,86.0,64.0,90.0,72.0,312.0,B,1,1.0,3.0
female,high school,0,0,75.0,78.0,81.0,52.0,286.0,B,1,1.0,3.0
female,some college,0,0,72.0,96.0,94.0,84.0,346.0,A,1,2.0,4.0
female,high school,1,0,71.0,54.0,66.0,74.0,265.0,B,1,1.0,3.0
female,bachelor's degree,0,0,67.0,75.0,70.0,64.0,276.0,B,1,4.0,3.0
female,high school,1,0,100.0,72.0,51.0,43.0,266.0,B,1,1.0,3.0
female,master's degree,1,0,68.0,92.0,95.0,97.0,352.0,A,1,5.0,4.0
female,master's degree,0,0,48.0,55.0,50.0,100.0,253.0,B,1,5.0,3.0
female,high school,1,1,43.0,100.0,89.0,86.0,318.0,B,1,1.0,3.0
female,high school,1,0,63.0,98.0,92.0,79.0,332.0,A,1,1.0,4.0
female,some college,1,0,75.0,54.0,53.0,63.0,245.0,C,1,2.0,2.0
female,associate's degree,0,1,56.0,64.0,90.0,30.0,240.0,C,1,3.0,2.0
female,some college,0,1,52.0,95.0,71.0,83.0,301.0,B,1,2.0,3.0
female,some college,1,1,57.0,88.0,54.0,71.0,270.0,B,1,2.0,3.0
female,master's degree,0,0,61.0,69.0,70.0,88.0,288.0,B,1,5.0,3.0
female,high school,0,1,45.0,70.0,71.0,100.0,286.0,B,1,1.0,3.0
female,high school,1,0,100.0,51.0,47.0,70.0,268.0,B,1,1.0,3.0
female,bachelor's degree,0,0,45.0,64.0,73.0,97.0,279.0,B,1,4.0,3.0
female,bachelor's degree,1,1,68.0,76.0,96.0,70.0,310.0,B,1,4.0,3.0
female,high school,1,0,45.0,46.0,88.0,55.0,234.0,C,1,1.0,2.0
female,associate's degree,1,0,65.0,100.0,73.0,83.0,321.0,A,1,3.0,4.0
female,associate's degree,0,0,53.0,74.0,80.0,71.0,278.0,B,1,3.0,3.0
female,high school,1,0,47.0,72.0,87.0,67.0,273.0,B,1,1.0,3.0
female,high school,1,0,90.0,63.0,60.0,59.0,272.0,B,1,1.0,3.0
female,some college,1,1,57.0,70.0,67.0,77.0,271.0,B,1,2.0,3.0
female,some college,1,0,53.0,79.0,77.0,90.0,299.0,B,1,2.0,3.0
female,high school,1,1,74.0,36.0,70.0,77.0,257.0,B,1,1.0,3.0
female,high school,1,0,44.0,23.0,74.0,51.0,192.0,D,1,1.0,1.0
female,associate's degree,0,0,74.0,23.0,64.0,93.0,254.0,B,1,3.0,3.0
female,high school,1,0,62.0,38.0,53.0,81.0,234.0,C,1,1.0,2.0
female,master's degree,1,0,58.0,67.0,50.0,81.0,256.0,B,1,5.0,3.0
female,high school,0,1,54.0,48.0,100.0,81.0,283.0,B,1,1.0,3.0
female,bachelor's degree,1,0,82.0,66.0,81.0,56.0,285.0,B,1,4.0,3.0
female,high school,1,1,53.0,62.0,63.0,90.0,268.0,B,1,1.0,3.0
female,some college,0,0,54.0,69.0,83.0,80.0,286.0,B,1,2.0,3.0
female,associate's degree,0,0,49.0,94.0,74.0,63.0,280.0,B,1,3.0,3.0
female,high school,1,1,65.0,68.0,98.0,49.0,280.0,B,1,1.0,3.0
female,high school,1,0,77.0,57.0,64.0,74.0,272.0,B,1,1.0,3.0
female,high school,1,0,61.0,89.0,80.0,85.0,315.0,B,1,1.0,3.0
female,some college,1,1,94.0,46.0,66.0,80.0,286.0,B,1,2.0,3.0
female,bachelor's degree,1,1,27.0,56.0,68.0,68.0,219.0,C,1,4.0,2.0
female,bachelor's degree,1,0,80.0,54.0,81.0,40.0,255.0,B,1,4.0,3.0
female,associate's degree,1,0,42.0,96.0,54.0,50.0,242.0,C,1,3.0,2.0
female,associate's degree,1,0,64.0,44.0,83.0,42.0,233.0,C,1,3.0,2.0
female,high school,1,0,75.0,38.0,69.0,63.0,245.0,C,1,1.0,2.0
female,high school,1,0,86.0,93.0,99.0,77.0,355.0,A,1,1.0,4.0
female,bachelor's degree,1,1,100.0,40.0,84.0,44.0,268.0,B,1,4.0,3.0
female,bachelor's degree,1,0,61.0,55.0,37.0,66.0,219.0,C,1,4.0,2.0
female,associate's degree,0,1,54.0,66.0,80.0,46.0,246.0,C,1,3.0,2.0
female,high school,0,1,52.0,87.0,66.0,81.0,286.0,B,1,1.0,3.0
female,associate's degree,1,0,73.0,84.0,46.0,64.0,267.0,B,1,3.0,3.0
female,associate's degree,1,0,85.0,55.0,40.0,65.0,245.0,C,1,3.0,2.0
female,high school,0,0,60.0,69.0,82.0,46.0,257.0,B,1,1.0,3.0
female,associate's degree,1,1,67.0,91.0,66.0,67.0,291.0,B,1,3.0,3.0
female,some college,1,1,76.0,50.0,100.0,76.0,302.0,B,1,2.0,3.0
female,associate's degree,1,1,43.0,69.0,86.0,93.0,291.0,B,1,3.0,3.0
female,some college,1,0,79.0,84.0,46.0,36.0,245.0,C,1,2.0,2.0
female,associate's degree,0,1,88.0,51.0,93.0,53.0,285.0,B,1,3.0,3.0
female,associate's degree,1,0,75.0,64.0,82.0,82.0,303.0,B,1,3.0,3.0
female,high school,1,1,68.0,54.0,72.0,44.0,238.0,C,1,1.0,2.0
female,associate's degree,1,0,74.0,77.0,63.0,59.0,273.0,B,1,3.0,3.0
female,bachelor's degree,1,0,45.0,49.0,85.0,74.0,253.0,B,1,4.0,3.0
female,high school,1,0,51.0,78.0,72.0,73.0,274.0,B,1,1.0,3.0
female,some college,0,0,66.0,51.0,75.0,61.0,253.0,B,1,2.0,3.0
female,high school,0,0,64.0,74.0,99.0,100.0,337.0,A,1,1.0,4.0
female,associate's degree,1,0,65.0,62.0,64.0,25.0,216.0,C,1,3.0,2.0
female,high school,1,0,27.0,36.0,84.0,58.0,205.0,C,1,1.0,2.0
female,high school,0,1,53.0,76.0,52.0,79.0,260.0,B,1,1.0,3.0
female,some college,1,1,87.0,97.0,66.0,51.0,301.0,B,1,2.0,3.0
female,associate's degree,0,0,51.0,64.0,79.0,74.0,268.0,B,1,3.0,3.0
female,associate's degree,0,0,74.0,91.0,97.0,63.0,325.0,A,1,3.0,4.0
female,high school,1,0,82.0,74.0,56.0,91.0,303.0,B,1,1.0,3.0
female,high school,0,1,76.0,47.0,84.0,59.0,266.0,B,1,1.0,3.0
female,some college,1,0,96.0,60.0,90.0,73.0,319.0,B,1,2.0,3.0
female,high school,1,1,29.0,71.0,77.0,64.0,241.0,C,1,1.0,2.0
female,high school,0,0,32.0,34.0,42.0,56.0,164.0,D,1,1.0,1.0
female,bachelor's degree,1,0,100.0,44.0,75.0,65.0,284.0,B,1,4.0,3.0
female,high school,1,0,64.0,97.0,86.0,67.0,314.0,B,1,1.0,3.0
female,high school,1,0,67.0,65.0,56.0,79.0,267.0,B,1,1.0,3.0
female,some college,1,0,37.0,76.0,79.0,64.0,256.0,B,1,2.0,3.0
female,associate's degree,1,0,63.0,82.0,74.0,97.0,316.0,B,1,3.0,3.0
female,bachelor's degree,1,1,51.0,93.0,94.0,83.0,321.0,A,1,4.0,4.0
female,high school,1,0,78.0,48.0,55.0,62.0,243.0,C,1,1.0,2.0
female,master's degree,1,0,40.0,75.0,43.0,49.0,207.0,C,1,5.0,2.0
female,master's degree,1,1,90.0,58.0,48.0,59.0,255.0,B,1,5.0,3.0
female,high school,1,0,79.0,43.0,97.0,59.0,278.0,B,1,1.0,3.0
female,some college,1,0,60.0,64.0,99.0,67.0,290.0,B,1,2.0,3.0
female,high school,1,0,65.0,97.0,48.0,75.0,285.0,B,1,1.0,3.0
female,some college,1,0,81.0,57.0,65.0,86.0,289.0,B,1,2.0,3.0
female,high school,0,0,72.0,68.0,100.0,88.0,328.0,A,1,1.0,4.0
female,high school,1,0,89.0,99.0,38.0,49.0,275.0,B,1,1.0,3.0
female,high school,1,0,51.0,94.0,66.0,60.0,271.0,B,1,1.0,3.0
female,some college,1,0,56.0,76.0,74.0,65.0,271.0,B,1,2.0,3.0
female,high school,0,0,96.0,55.0,47.0,81.0,279.0,B,1,1.0,3.0
female,associate's degree,0,1,69.0,39.0,53.0,80.0,241.0,C,1,3.0,2.0
female,high school,1,0,51.0,43.0,92.0,93.0,279.0,B,1,1.0,3.0
female,bachelor's degree,1,0,86.0,54.0,74.0,54.0,268.0,B,1,4.0,3.0
female,some college,0,1,52.0,78.0,66.0,57.0,253.0,B,1,2.0,3.0
female,bachelor's degree,1,1,75.0,41.0,81.0,61.0,258.0,B,1,4.0,3.0
female,high school,0,0,48.0,78.0,51.0,39.0,216.0,C,1,1.0,2.0
female,bachelor's degree,0,0,31.0,66.0,64.0,88.0,249.0,C,1,4.0,2.0
female,master's degree,0,0,27.0,61.0,62.0,69.0,219.0,C,1,5.0,2.0
female,high school,1,1,60.0,100.0,68.0,90.0,318.0,B,1,1.0,3.0
female,some college,0,1,66.0,100.0,82.0,78.0,326.0,A,1,2.0,4.0
female,high school,1,1,91.0,38.0,99.0,66.0,294.0,B,1,1.0,3.0
female,bachelor's degree,1,1,58.0,85.0,60.0,53.0,256.0,B,1,4.0,3.0
female,some college,1,1,75.0,63.0,84.0,73.0,295.0,B,1,2.0,3.0
female,some college,0,0,100.0,42.0,91.0,53.0,286.0,B,1,2.0,3.0
female,some college,0,0,78.0,41.0,73.0,82.0,274.0,B,1,2.0,3.0
female,bachelor's degree,1,0,82.0,90.0,64.0,71.0,307.0,B,1,4.0,3.0
female,high school,0,1,49.0,73.0,68.0,57.0,247.0,C,1,1.0,2.0
female,high school,0,1,66.0,89.0,70.0,49.0,274.0,B,1,1.0,3.0
female,some college,0,0,69.0,56.0,76.0,68.0,269.0,B,1,2.0,3.0
female,high school,1,1,58.0,99.0,92.0,41.0,290.0,B,1,1.0,3.0
female,associate's degree,1,0,97.0,48.0,64.0,98.0,307.0,B,1,3.0,3.0
female,associate's degree,1,0,54.0,56.0,74.0,67.0,251.0,B,1,3.0,3.0
female,associate's degree,1,0,32.0,100.0,87.0,58.0,277.0,B,1,3.0,3.0
female,some college,1,0,57.0,63.0,86.0,83.0,289.0,B,1,2.0,3.0
female,high school,1,1,82.0,37.0,47.0,58.0,224.0,C,1,1.0,2.0
female,high school,1,0,68.0,95.0,58.0,66.0,287.0,B,1,1.0,3.0
female,master's degree,0,0,64.0,60.0,81.0,29.0,234.0,C,1,5.0,2.0
female,associate's degree,1,1,77.0,98.0,66.0,75.0,316.0,B,1,3.0,3.0
female,high school,1,0,62.0,72.0,39.0,60.0,233.0,C,1,1.0,2.0
female,master's degree,0,0,54.0,65.0,88.0,34.0,241.0,C,1,5.0,2.0
female,high school,1,1,41.0,56.0,77.0,83.0,257.0,B,1,1.0,3.0
female,high school,1,0,28.0,40.0,67.0,52.0,187.0,D,1,1.0,1.0
female,high school,1,0,54.0,58.0,41.0,68.0,221.0,C,1,1.0,2.0
female,master's degree,0,1,67.0,77.0,51.0,30.0,225.0,C,1,5.0,2.0
female,bachelor's degree,1,0,71.0,88.0,82.0,79.0,320.0,A,1,4.0,4.0
female,high school,1,1,73.0,50.0,81.0,76.0,280.0,B,1,1.0,3.0
female,associate's degree,1,0,36.0,91.0,67.0,60.0,254.0,B,1,3.0,3.0
female,associate's degree,0,1,72.0,88.0,54.0,59.0,273.0,B,1,3.0,3.0
female,high school,0,1,54.0,57.0,48.0,46.0,205.0,C,1,1.0,2.0
female,high school,1,0,74.0,73.0,39.0,81.0,267.0,B,1,1.0,3.0
female,high school,1,0,80.0,57.0,57.0,61.0,255.0,B,1,1.0,3.0
female,associate's degree,1,1,60.0,41.0,70.0,99.0,270.0,B,1,3.0,3.0
female,high school,1,1,75.0,73.0,75.0,50.0,273.0,B,1,1.0,3.0
female,master's degree,0,0,77.0,63.0,80.0,72.0,292.0,B,1,5.0,3.0
female,bachelor's degree,1,0,41.0,94.0,59.0,84.0,278.0,B,1,4.0,3.0
female,high school,1,0,70.0,90.0,67.0,100.0,327.0,A,1,1.0,4.0
female,some college,1,0,69.0,62.0,100.0,77.0,308.0,B,1,2.0,3.0
female,high school,1,0,68.0,74.0,87.0,65.0,294.0,B,1,1.0,3.0
female,high school,1,0,67.0,63.0,77.0,58.0,265.0,B,1,1.0,3.0
female,associate's degree,1,1,30.0,100.0,63.0,68.0,261.0,B,1,3.0,3.0
female,high school,1,0,56.0,66.0,59.0,85.0,266.0,B,1,1.0,3.0
female,associate's degree,0,0,67.0,81.0,52.0,87.0,287.0,B,1,3.0,3.0
female,some college,1,1,56.0,81.0,97.0,73.0,307.0,B,1,2.0,3.0
female,high school,1,0,31.0,47.0,100.0,78.0,256.0,B,1,1.0,3.0
female,high school,1,1,58.0,93.0,76.0,77.0,304.0,B,1,1.0,3.0
female,some college,1,1,71.0,78.0,75.0,69.0,293.0,B,1,2.0,3.0
female,high school,1,1,76.0,100.0,69.0,74.0,319.0,B,1,1.0,3.0
female,some college,1,1,51.0,53.0,86.0,61.0,251.0,B,1,2.0,3.0
female,bachelor's degree,1,0,68.0,63.0,33.0,55.0,219.0,C,1,4.0,2.0
female,associate's degree,0,0,53.0,50.0,93.0,55.0,251.0,B,1,3.0,3.0
female,some college,1,0,69.0,90.0,76.0,73.0,308.0,B,1,2.0,3.0
female,associate's degree,1,1,66.0,35.0,84.0,77.0,262.0,B,1,3.0,3.0
female,high school,1,0,57.0,94.0,95.0,98.0,344.0,A,1,1.0,4.0
female,high school,0,0,27.0,64.0,37.0,53.0,181.0,D,1,1.0,1.0
female,high school,1,0,78.0,44.0,75.0,76.0,273.0,B,1,1.0,3.0
female,bachelor's degree,0,1,48.0,82.0,89.0,57.0,276.0,B,1,4.0,3.0
female,associate's degree,0,0,41.0,95.0,90.0,75.0,301.0,B,1,3.0,3.0
female,some college,1,1,61.0,74.0,100.0,80.0,315.0,B,1,2.0,3.0
female,high school,1,1,53.0,94.0,100.0,85.0,332.0,A,1,1.0,4.0
female,associate's degree,0,0,27.0,69.0,80.0,81.0,257.0,B,1,3.0,3.0
female,associate's degree,1,0,51.0,100.0,68.0,67.0,286.0,B,1,3.0,3.0
female,high school,0,0,77.0,47.0,59.0,62.0,245.0,C,1,1.0,2.0
female,bachelor's degree,0,0,65.0,57.0,84.0,35.0,241.0,C,1,4.0,2.0
female,high school,1,0,94.0,74.0,45.0,94.0,307.0,B,1,1.0,3.0
female,associate's degree,1,1,45.0,65.0,60.0,72.0,242.0,C,1,3.0,2.0
female,some college,1,0,46.0,78.0,70.0,60.0,254.0,B,1,2.0,3.0
female,high school,1,0,87.0,32.0,77.0,86.0,282.0,B,1,1.0,3.0
female,high school,0,0,57.0,83.0,86.0,95.0,321.0,A,1,1.0,4.0
female,some college,1,1,49.0,40.0,67.0,66.0,222.0,C,1,2.0,2.0
female,master's degree,0,0,70.0,86.0,84.0,85.0,325.0,A,1,5.0,4.0
female,bachelor's degree,0,0,71.0,64.0,95.0,62.0,292.0,B,1,4.0,3.0
female,some college,0,0,68.0,26.0,81.0,57.0,232.0,C,1,2.0,2.0
female,high school,0,0,54.0,100.0,65.0,83.0,302.0,B,1,1.0,3.0
female,associate's degree,1,1,94.0,78.0,88.0,72.0,332.0,A,1,3.0,4.0
female,some college,1,0,80.0,100.0,75.0,89.0,344.0,A,1,2.0,4.0
female,associate's degree,1,1,79.0,61.0,75.0,88.0,303.0,B,1,3.0,3.0
female,high school,1,0,40.0,67.0,83.0,67.0,257.0,B,1,1.0,3.0
female,some college,0,0,67.0,84.0,47.0,82.0,280.0,B,1,2.0,3.0
female,associate's degree,0,0,57.0,84.0,90.0,66.0,297.0,B,1,3.0,3.0
female,some college,0,0,62.0,61.0,80.0,40.0,243.0,C,1,2.0,2.0
female,bachelor's degree,1,1,66.0,98.0,63.0,43.0,270.0,B,1,4.0,3.0
female,bachelor's degree,1,0,79.0,80.0,57.0,43.0,259.0,B,1,4.0,3.0
female,master's degree,0,0,78.0,57.0,63.0,92.0,290.0,B,1,5.0,3.0
female,high school,0,1,88.0,54.0,100.0,61.0,303.0,B,1,1.0,3.0
female,high school,1,0,50.0,75.0,52.0,70.0,247.0,C,1,1.0,2.0
female,associate's degree,1,1,92.0,66.0,81.0,66.0,305.0,B,1,3.0,3.0
female,high school,0,1,58.0,44.0,71.0,65.0,238.0,C,1,1.0,2.0
female,high school,1,0,52.0,78.0,63.0,79.0,272.0,B,1,1.0,3.0
female,associate's degree,1,1,67.0,61.0,92.0,48.0,268.0,B,1,3.0,3.0
female,high school,0,1,66.0,72.0,55.0,76.0,269.0,B,1,1.0,3.0
female,associate's degree,1,1,80.0,49.0,83.0,69.0,281.0,B,1,3.0,3.0
female,high school,1,0,59.0,44.0,69.0,61.0,233.0,C,1,1.0,2.0
female,high school,1,0,86.0,86.0,44.0,60.0,276.0,B,1,1.0,3.0
female,high school,1,1,65.0,76.0,68.0,82.0,291.0,B,1,1.0,3.0
female,bachelor's degree,1,1,70.0,100.0,68.0,57.0,295.0,B,1,4.0,3.0
female,high school,0,0,27.0,43.0,77.0,47.0,194.0,D,1,1.0,1.0
female,high school,1,0,63.0,96.0,64.0,96.0,319.0,B,1,1.0,3.0
female,associate's degree,0,1,40.0,71.0,45.0,47.0,203.0,C,1,3.0,2.0
female,some college,1,1,66.0,54.0,100.0,87.0,307.0,B,1,2.0,3.0
female,master's degree,1,1,40.0,73.0,61.0,66.0,240.0,C,1,5.0,2.0
female,high school,1,1,76.0,85.0,63.0,63.0,287.0,B,1,1.0,3.0
female,high school,1,1,58.0,75.0,95.0,65.0,293.0,B,1,1.0,3.0
female,high school,0,0,57.0,29.0,98.0,84.0,268.0,B,1,1.0,3.0
female,associate's degree,0,0,54.0,87.0,80.0,91.0,312.0,B,1,3.0,3.0
female,high school,1,1,73.0,41.0,37.0,61.0,212.0,C,1,1.0,2.0
female,associate's degree,1,0,53.0,73.0,48.0,87.0,261.0,B,1,3.0,3.0
female,master's degree,1,0,59.0,84.0,45.0,82.0,270.0,B,1,5.0,3.0
female,high school,1,1,78.0,23.0,66.0,58.0,225.0,C,1,1.0,2.0
female,some college,1,0,67.0,55.0,57.0,48.0,227.0,C,1,2.0,2.0
female,associate's degree,1,1,51.0,37.0,38.0,89.0,215.0,C,1,3.0,2.0
female,high school,1,1,41.0,81.0,97.0,74.0,293.0,B,1,1.0,3.0
female,high school,1,1,77.0,30.0,80.0,45.0,232.0,C,1,1.0,2.0
female,associate's degree,0,0,72.0,70.0,95.0,39.0,276.0,B,1,3.0,3.0
female,high school,0,0,62.0,81.0,56.0,90.0,289.0,B,1,1.0,3.0
female,some college,1,1,56.0,77.0,59.0,43.0,235.0,C,1,2.0,2.0
female,associate's degree,1,0,67.0,77.0,67.0,66.0,277.0,B,1,3.0,3.0
female,high school,1,0,68.0,81.0,70.0,59.0,278.0,B,1,1.0,3.0
female,bachelor's degree,1,1,39.0,54.0,62.0,84.0,239.0,C,1,4.0,2.0
female,high school,0,1,62.0,38.0,100.0,80.0,280.0,B,1,1.0,3.0
female,high school,1,1,100.0,83.0,88.0,79.0,350.0,A,1,1.0,4.0
female,high school,1,0,56.0,76.0,100.0,100.0,332.0,A,1,1.0,4.0
female,high school,1,0,38.0,81.0,65.0,41.0,225.0,C,1,1.0,2.0
female,some college,1,1,83.0,84.0,85.0,59.0,311.0,B,1,2.0,3.0
female,associate's degree,1,0,95.0,74.0,58.0,72.0,299.0,B,1,3.0,3.0
female,bachelor's degree,0,0,69.0,81.0,83.0,100.0,333.0,A,1,4.0,4.0
female,associate's degree,1,1,53.0,67.0,68.0,99.0,287.0,B,1,3.0,3.0
female,high school,0,1,67.0,99.0,83.0,65.0,314.0,B,1,1.0,3.0
female,high school,1,1,67.0,55.0,72.0,54.0,248.0,C,1,1.0,2.0
female,high school,0,1,81.0,60.0,72.0,80.0,293.0,B,1,1.0,3.0
female,high school,1,0,59.0,30.0,100.0,49.0,238.0,C,1,1.0,2.0
female,master's degree,1,0,89.0,51.0,81.0,80.0,301.0,B,1,5.0,3.0
female,associate's degree,1,1,36.0,67.0,100.0,73.0,276.0,B,1,3.0,3.0
female,high school,0,0,57.0,100.0,68.0,78.0,303.0,B,1,1.0,3.0
female,high school,1,1,52.0,69.0,77.0,93.0,291.0,B,1,1.0,3.0
female,high school,0,1,65.0,68.0,89.0,47.0,269.0,B,1,1.0,3.0
female,some college,0,1,86.0,88.0,67.0,61.0,302.0,B,1,2.0,3.0
female,some college,1,0,75.0,50.0,87.0,55.0,267.0,B,1,2.0,3.0
female,high school,0,0,66.0,89.0,98.0,49.0,302.0,B,1,1.0,3.0
female,some college,1,0,73.0,27.0,54.0,89.0,243.0,C,1,2.0,2.0
female,high school,1,0,68.0,94.0,53.0,72.0,287.0,B,1,1.0,3.0
female,high school,1,0,71.0,69.0,63.0,59.0,262.0,B,1,1.0,3.0
female,high school,1,0,27.0,78.0,86.0,68.0,259.0,B,1,1.0,3.0
female,some college,1,0,100.0,100.0,75.0,70.0,345.0,A,1,2.0,4.0
female,some college,1,1,71.0,70.0,62.0,96.0,299.0,B,1,2.0,3.0
female,some college,0,0,50.0,78.0,60.0,32.0,220.0,C,1,2.0,2.0
female,master's degree,1,1,50.0,100.0,31.0,44.0,225.0,C,1,5.0,2.0
female,high school,1,0,65.0,88.0,100.0,66.0,319.0,B,1,1.0,3.0
female,high school,1,0,65.0,65.0,50.0,79.0,259.0,B,1,1.0,3.0
female,some college,1,1,80.0,51.0,84.0,57.0,272.0,B,1,2.0,3.0
female,bachelor's degree,1,1,59.0,66.0,84.0,72.0,281.0,B,1,4.0,3.0
female,associate's degree,0,0,89.0,100.0,99.0,94.0,382.0,A,1,3.0,4.0
female,high school,1,0,73.0,68.0,71.0,78.0,290.0,B,1,1.0,3.0
female,high school,1,0,56.0,54.0,29.0,45.0,184.0,D,1,1.0,1.0
female,some college,1,0,50.0,70.0,90.0,94.0,304.0,B,1,2.0,3.0
female,associate's degree,0,0,79.0,41.0,94.0,51.0,265.0,B,1,3.0,3.0
female,some college,1,1,27.0,73.0,100.0,96.0,296.0,B,1,2.0,3.0
female,high school,0,1,78.0,79.0,93.0,70.0,320.0,A,1,1.0,4.0
female,associate's degree,0,0,49.0,50.0,81.0,77.0,257.0,B,1,3.0,3.0
female,bachelor's degree,1,0,28.0,68.0,92.0,47.0,235.0,C,1,4.0,2.0
female,high school,0,1,85.0,64.0,33.0,43.0,225.0,C,1,1.0,2.0
female,high school,1,0,53.0,54.0,57.0,81.0,245.0,C,1,1.0,2.0
female,bachelor's degree,1,0,60.0,69.0,64.0,67.0,260.0,B,1,4.0,3.0
female,high school,0,1,49.0,74.0,88.0,84.0,295.0,B,1,1.0,3.0
female,high school,1,0,80.0,89.0,31.0,32.0,232.0,C,1,1.0,2.0
female,some college,0,0,29.0,52.0,61.0,75.0,217.0,C,1,2.0,2.0
female,high school,1,0,41.0,68.0,97.0,82.0,288.0,B,1,1.0,3.0
female,master's degree,1,1,35.0,70.0,88.0,94.0,287.0,B,1,5.0,3.0
female,high school,0,0,76.0,67.0,66.0,60.0,269.0,B,1,1.0,3.0
female,master's degree,0,1,91.0,74.0,100.0,75.0,340.0,A,1,5.0,4.0
female,high school,1,0,31.0,71.0,66.0,67.0,235.0,C,1,1.0,2.0
female,high school,1,1,56.0,76.0,80.0,95.0,307.0,B,1,1.0,3.0
female,some college,1,1,77.0,61.0,49.0,64.0,251.0,B,1,2.0,3.0
female,master's degree,1,0,57.0,50.0,53.0,39.0,199.0,D,1,5.0,1.0
female,high school,1,0,79.0,100.0,92.0,82.0,353.0,A,1,1.0,4.0
female,some college,1,0,44.0,75.0,55.0,83.0,257.0,B,1,2.0,3.0
female,high school,1,0,58.0,72.0,86.0,80.0,296.0,B,1,1.0,3.0
female,bachelor's degree,1,0,56.0,27.0,64.0,42.0,189.0,D,1,4.0,1.0
female,associate's degree,1,1,61.0,77.0,78.0,37.0,253.0,B,1,3.0,3.0
female,master's degree,0,0,80.0,76.0,99.0,75.0,330.0,A,1,5.0,4.0
female,high school,1,1,71.0,100.0,90.0,62.0,323.0,A,1,1.0,4.0
female,some college,0,1,60.0,48.0,98.0,77.0,283.0,B,1,2.0,3.0
female,some college,1,0,51.0,53.0,33.0,51.0,188.0,D,1,2.0,1.0
female,bachelor's degree,0,0,35.0,58.0,98.0,83.0,274.0,B,1,4.0,3.0
female,associate's degree,0,1,69.0,94.0,66.0,48.0,277.0,B,1,3.0,3.0
female,high school,0,0,62.0,82.0,89.0,79.0,312.0,B,1,1.0,3.0
female,bachelor's degree,1,1,60.0,60.0,43.0,62.0,225.0,C,1,4.0,2.0
female,bachelor's degree,1,0,67.0,100.0,74.0,63.0,304.0,B,1,4.0,3.0
female,master's degree,1,0,42.0,66.0,75.0,69.0,252.0,B,1,5.0,3.0
female,high school,0,1,35.0,87.0,73.0,70.0,265.0,B,1,1.0,3.0
female,associate's degree,1,0,82.0,27.0,85.0,68.0,262.0,B,1,3.0,3.0
female,some college,1,0,59.0,81.0,66.0,59.0,265.0,B,1,2.0,3.0
female,some college,1,1,50.0,50.0,65.0,38.0,203.0,C,1,2.0,2.0
female,high school,0,0,71.0,95.0,70.0,62.0,298.0,B,1,1.0,3.0
female,associate's degree,0,1,54.0,100.0,88.0,83.0,325.0,A,1,3.0,4.0
female,high school,0,1,60.0,51.0,97.0,85.0,293.0,B,1,1.0,3.0
female,some college,1,1,35.0,56.0,88.0,87.0,266.0,B,1,2.0,3.0
female,high school,1,0,55.0,23.0,68.0,69.0,215.0,C,1,1.0,2.0
female,some college,1,0,34.0,63.0,100.0,72.0,269.0,B,1,2.0,3.0
female,some college,1,1,60.0,65.0,88.0,69.0,282.0,B,1,2.0,3.0
female,high school,1,0,75.0,100.0,89.0,55.0,319.0,B,1,1.0,3.0
female,some college,1,1,53.0,76.0,35.0,69.0,233.0,C,1,2.0,2.0
female,master's degree,1,0,78.0,45.0,56.0,99.0,278.0,B,1,5.0,3.0
female,master's degree,0,1,59.0,43.0,49.0,78.0,229.0,C,1,5.0,2.0
female,associate's degree,1,0,79.0,61.0,72.0,52.0,264.0,B,1,3.0,3.0
female,some college,1,0,59.0,30.0,98.0,52.0,239.0,C,1,2.0,2.0
female,some college,1,0,53.0,100.0,100.0,72.0,325.0,A,1,2.0,4.0
female,high school,0,0,69.0,45.0,97.0,49.0,260.0,B,1,1.0,3.0
female,high school,1,1,67.0,70.0,81.0,94.0,312.0,B,1,1.0,3.0
female,some college,0,0,28.0,51.0,100.0,97.0,276.0,B,1,2.0,3.0
female,high school,0,0,75.0,89.0,100.0,65.0,329.0,A,1,1.0,4.0
female,high school,1,0,91.0,47.0,81.0,87.0,306.0,B,1,1.0,3.0
female,some college,0,1,72.0,42.0,84.0,80.0,278.0,B,1,2.0,3.0
female,some college,1,0,52.0,47.0,70.0,57.0,226.0,C,1,2.0,2.0
female,associate's degree,0,0,58.0,53.0,52.0,89.0,252.0,B,1,3.0,3.0
